week_start_date,weekofyear,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm
2008-04-01,14,-0.038,-0.01683333,0.1193714,0.06638571,3.82,298.081428571,298.228571429,293.235714286,299.8,296.5,3.67,74.6,3.82,14.6628571429,2.71428571429,26.2428571429,6.81428571429,30.6,22.2,0.5
2008-04-08,15,-0.1552,-0.05275,0.1377571,0.1412143,16.96,297.46,297.564285714,292.732857143,299.4,295.8,35.0,75.0271428571,16.96,14.1842857143,2.18571428571,25.0,5.71428571429,29.4,21.7,30.7
2008-04-15,16,0.0018,-0.05275,0.2039,0.2098429,0.0,297.63,297.778571429,292.274285714,299.7,295.9,4.82,72.2857142857,0.0,13.8585714286,2.78571428571,25.3142857143,6.24285714286,29.4,21.7,11.2
2008-04-22,17,-0.037,-0.01036667,0.07731429,0.09058571,0.0,298.672857143,298.692857143,294.28,300.9,295.9,2.17,76.96,0.0,15.6714285714,3.95714285714,27.0428571429,7.51428571429,31.7,23.3,0.3
2008-04-29,18,-0.0189,-0.0189,0.1027286,0.0912,78.6,298.492857143,298.55,294.527142857,301.1,296.4,25.37,78.7814285714,78.6,15.9185714286,3.12857142857,26.5285714286,7.05714285714,33.3,21.7,75.2
2008-05-06,19,-0.018,-0.0124,0.08204286,0.07231429,12.56,298.475714286,298.557142857,294.395714286,300.8,296.7,21.83,78.23,12.56,15.7914285714,2.57142857143,26.0714285714,5.55714285714,30.0,22.2,34.3
2008-05-13,20,-0.0015,-0.0124,0.1510833,0.09152857,3.66,299.455714286,299.357142857,295.308571429,302.2,296.4,4.12,78.27,3.66,16.6742857143,4.42857142857,27.9285714286,7.78571428571,32.8,22.8,3.0
2008-05-20,21,-0.0015,-0.01986667,0.1243286,0.1256857,0.0,299.69,299.728571429,294.402857143,303.0,296.9,2.2,73.0157142857,0.0,15.7757142857,4.34285714286,28.0571428571,6.27142857143,33.3,24.4,0.3
2008-05-27,22,0.0568,0.03983333,0.06226667,0.07591429,0.76,299.78,299.671428571,294.76,302.3,297.3,4.36,74.0842857143,0.76,16.1371428571,3.54285714286,27.6142857143,7.08571428571,33.3,23.3,84.1
2008-06-03,23,-0.044,-0.03046667,0.132,0.08352857,71.17,299.768571429,299.728571429,295.314285714,301.9,297.6,22.55,76.5571428571,71.17,16.6671428571,2.85714285714,28.0,5.17142857143,32.8,25.0,27.7
2008-06-10,24,-0.0443,-0.024925,0.1322714,0.1591571,48.99,300.062857143,300.007142857,295.65,302.4,297.5,13.1,76.8442857143,48.99,17.01,3.15714285714,27.4,6.04285714286,31.1,23.3,91.7
2008-06-17,25,-0.0443,0.08215,0.1443714,0.1167286,30.81,300.484285714,300.578571429,295.997142857,303.5,297.5,7.2,76.87,30.81,17.42,3.9,28.7571428571,6.98571428571,34.4,24.4,0.3
2008-06-24,26,0.0108,0.0499,0.1005714,0.1173286,8.02,300.601428571,300.621428571,296.268571429,302.5,298.5,17.1,77.3957142857,8.02,17.6785714286,2.78571428571,28.6571428571,6.24285714286,32.8,23.9,28.7
2008-07-01,27,0.07266667,0.10666,0.1554286,0.1649,17.52,300.497142857,300.528571429,296.411428571,302.3,298.7,11.9,78.5342857143,17.52,17.8085714286,2.22857142857,28.4571428571,4.62857142857,31.1,25.0,2.9
2008-07-08,28,-0.04645,0.006825,0.2602857,0.2147286,16.37,300.214285714,300.342857143,295.824285714,301.7,299.0,19.86,77.0214285714,16.37,17.2014285714,2.02857142857,27.7142857143,5.91428571429,31.1,23.9,22.1
2008-07-15,29,-0.04645,0.006825,0.1958429,0.1761571,4.34,300.448571429,300.607142857,296.177142857,302.3,298.7,5.49,77.6157142857,4.34,17.5714285714,2.61428571429,28.7857142857,5.01428571429,31.7,26.1,0.0
2008-07-22,30,0.2083,0.4295,0.2776833,0.24565,3.39,300.598571429,300.721428571,296.512857143,302.3,298.9,13.62,78.56,3.39,17.94,2.58571428571,28.6857142857,6.31428571429,32.8,24.4,7.1
2008-07-29,31,0.0002,0.0039,0.1090667,0.08648333,13.73,300.73,300.885714286,296.202857143,302.7,299.2,8.7,76.5214285714,13.73,17.6085714286,2.8,28.9857142857,6.17142857143,32.8,25.0,5.1
2008-08-05,32,0.1122,0.0322,0.1941857,0.2057714,50.94,300.741428571,300.842857143,297.047142857,302.5,299.1,43.5,80.3714285714,50.94,18.5471428571,2.42857142857,28.3571428571,5.85714285714,32.2,23.9,37.6
2008-08-12,33,0.1122,0.0322,0.0589,0.06564286,4.28,301.15,301.285714286,296.912857143,303.3,299.0,7.82,77.9685714286,4.28,18.4185714286,2.74285714286,29.2142857143,6.34285714286,33.9,25.0,1.8
2008-08-19,34,0.28915,0.2410333,0.2406,0.2085571,31.97,300.735714286,300.814285714,296.828571429,302.6,298.6,65.9,79.5471428571,31.97,18.3557142857,2.54285714286,28.9714285714,5.32857142857,32.2,24.4,54.9
2008-08-26,35,0.1132,0.2410333,0.2260833,0.1982429,19.67,301.022857143,301.135714286,297.218571429,303.2,298.9,31.6,79.8642857143,19.67,18.7771428571,2.7,28.8571428571,5.47142857143,32.2,24.4,16.2
2008-09-02,36,0.1132,0.0173,0.1904167,0.1199833,60.56,301.225714286,301.314285714,297.4,303.5,298.9,50.0,80.0242857143,60.56,19.0914285714,3.37142857143,29.3571428571,6.41428571429,35.0,25.0,6.9
2008-09-09,37,0.3619,0.649,0.1464,0.1313857,126.68,300.804285714,300.935714286,297.275714286,303.6,298.8,58.4,81.3242857143,126.68,18.9014285714,2.98571428571,28.3857142857,6.42857142857,34.4,23.3,45.1
2008-09-16,38,0.091375,0.16405,0.2516667,0.19645,48.44,300.757142857,300.871428571,297.081428571,303.3,298.9,28.1,80.4485714286,48.44,18.5957142857,3.11428571429,28.2285714286,6.27142857143,32.8,24.4,20.4
2008-09-23,39,0.0795,0.103675,0.2826857,0.2613,153.79,300.378571429,300.45,296.535714286,303.3,298.1,136.91,79.8614285714,153.79,18.0342857143,2.81428571429,27.4,5.85714285714,32.2,22.8,146.3
2008-09-30,40,-0.13735,0.13095,0.2718857,0.2700286,54.96,300.564285714,300.771428571,296.882857143,303.4,297.4,37.5,80.42,54.96,18.4285714286,3.05714285714,28.3571428571,7.05714285714,34.4,22.2,37.1
2008-10-07,41,0.1306,0.0897,0.1860857,0.1964429,6.16,300.715714286,300.742857143,296.164285714,303.0,298.7,21.1,76.3614285714,6.16,17.6171428571,2.91428571429,28.1714285714,5.94285714286,31.7,24.4,8.5
2008-10-14,42,0.1834,0.11755,0.1524571,0.1425,60.42,300.234285714,300.278571429,296.2,303.4,298.0,40.4,78.6585714286,60.42,17.6585714286,3.12857142857,27.2142857143,6.2,32.8,22.8,73.0
2008-10-21,43,0.03325,0.07486667,0.3363143,0.2526571,91.7,299.734285714,299.878571429,295.888571429,302.6,297.8,22.7,79.4928571429,91.7,17.3371428571,2.52857142857,27.0142857143,5.32857142857,31.7,23.3,16.5
2008-10-28,44,0.0834,0.0757,0.07362857,0.1237286,0.0,300.352857143,300.557142857,295.407142857,302.2,298.4,9.9,74.5057142857,0.0,16.8114285714,2.57142857143,27.6428571429,5.74285714286,31.1,23.9,6.4
2008-11-04,45,-0.0944,-0.00495,0.1438,0.1303143,12.23,300.077142857,300.142857143,296.432857143,302.6,298.2,58.03,80.6185714286,12.23,17.8914285714,2.6,27.6142857143,5.75714285714,31.1,24.4,36.6
2008-11-11,46,0.1011,0.074,0.2376,0.1755286,12.64,300.137142857,300.292857143,295.854285714,303.3,297.9,19.6,77.6342857143,12.64,17.3057142857,3.3,27.3857142857,5.92857142857,30.6,23.9,6.4
2008-11-18,47,0.1011,0.044,0.2210429,0.1835286,22.49,299.712857143,299.757142857,295.664285714,301.9,298.0,49.42,78.64,22.49,17.1085714286,2.51428571429,26.8142857143,5.71428571429,30.6,23.3,56.9
2008-11-25,48,0.03925,0.0731,0.1884,0.2118714,9.3,299.355714286,299.442857143,294.764285714,301.6,297.8,31.83,75.9971428571,9.3,16.1671428571,2.14285714286,26.4857142857,5.45714285714,30.0,22.8,32.8
2008-12-02,49,-0.0874,0.1729,0.1455833,0.1098333,3.64,298.582857143,298.714285714,292.44,300.5,296.7,0.72,68.9442857143,3.64,13.9857142857,2.57142857143,25.2285714286,6.48571428571,28.9,21.7,4.1
2008-12-09,50,0.0362,0.06956667,0.2926429,0.2735,0.0,298.552857143,298.571428571,293.29,300.0,296.7,9.52,72.79,0.0,14.7257142857,1.91428571429,25.5571428571,5.65714285714,28.9,22.2,11.2
2008-12-16,51,0.0306,0.0238,0.2890286,0.2582286,7.75,298.575714286,298.6,294.054285714,300.2,297.2,25.75,76.2185714286,7.75,15.45,2.08571428571,26.2714285714,6.11428571429,30.6,21.7,37.9
2008-12-23,52,-0.00395,-0.0159,0.1993143,0.16795,0.0,297.788571429,297.914285714,292.737142857,299.9,294.9,17.5,73.7785714286,0.0,14.2857142857,2.6,25.0714285714,6.02857142857,28.9,20.6,11.7
2009-01-01,1,0.5004,0.161425,0.1607857,0.18865,0.0,297.788571429,297.914285714,292.737142857,299.9,294.9,17.5,73.7785714286,0.0,14.2857142857,2.6,25.0714285714,6.02857142857,28.9,20.6,11.7
2009-01-08,2,-0.0814,0.0081,0.35324,0.2524,0.0,297.751428571,297.95,292.747142857,300.3,294.3,3.45,73.9542857143,0.0,14.2857142857,2.87142857143,25.0714285714,6.2,28.9,20.6,3.6
2009-01-15,3,0.0764,0.0102,0.1719333,0.1197714,0.0,298.291428571,298.535714286,294.052857143,299.8,297.2,6.5,77.5228571429,0.0,15.4214285714,1.98571428571,25.9285714286,6.02857142857,29.4,22.2,8.5
2009-01-22,4,0.03183333,0.01133333,0.1108286,0.1701429,9.09,297.921428571,298.107142857,294.185714286,300.2,296.4,29.9,80.02,9.09,15.5385714286,2.5,25.9,6.11428571429,31.1,21.7,18.6
2009-01-29,5,0.0626,-0.00625,0.2114667,0.1452333,0.0,298.042857143,298.242857143,294.595714286,299.8,296.6,21.1,81.3328571429,0.0,15.9528571429,2.28571428571,26.1857142857,6.51428571429,31.1,21.7,22.6
2009-02-05,6,0.0162,0.000625,0.1229,0.1317,0.0,297.89,298.078571429,293.738571429,300.4,295.6,12.0,77.83,0.0,15.1085714286,2.78571428571,25.5714285714,5.78571428571,30.0,21.7,11.7
2009-02-12,7,0.0558,0.07665,0.2572,0.2180143,0.0,297.542857143,297.735714286,293.19,300.0,295.7,32.43,76.9514285714,0.0,14.6071428571,2.32857142857,25.3571428571,6.4,30.6,21.7,62.8
2009-02-19,8,0.0374,0.07305,0.1799714,0.1514429,11.01,297.355714286,297.492857143,292.295714286,300.1,295.9,31.2,73.5842857143,11.01,13.8214285714,2.35714285714,25.0285714286,5.71428571429,30.0,21.7,14.6
2009-02-26,9,0.4708,0.2018,0.3043,0.2088167,5.82,297.605714286,297.75,292.488571429,299.6,295.0,5.0,73.2571428571,5.82,13.9785714286,2.35714285714,25.2,6.25714285714,30.0,20.6,5.8
2009-03-05,10,0.0714,-0.05,0.2076714,0.1410571,63.28,297.9,298.135714286,293.015714286,299.9,296.3,4.08,74.3057142857,63.28,14.4614285714,2.7,25.7285714286,6.88571428571,30.0,21.7,1.0
2009-03-12,11,0.0714,-0.0287,0.07662857,0.08174286,31.47,296.804285714,296.842857143,292.012857143,299.6,295.2,33.5,74.9171428571,31.47,13.6685714286,1.8,25.5,4.84285714286,31.1,21.7,21.6
2009-03-19,12,0.0025,0.00592,0.2417714,0.1799143,0.0,296.651428571,296.792857143,291.351428571,298.4,295.2,10.06,72.2585714286,0.0,13.0128571429,2.18571428571,25.0,5.37142857143,28.3,21.1,25.5
2009-03-26,13,-0.1295667,-0.06473333,0.1990714,0.1755429,9.09,297.07,297.2,292.311428571,300.0,295.1,24.84,74.93,9.09,13.8585714286,3.65714285714,25.2714285714,6.88571428571,30.0,21.1,21.9
2009-04-02,14,0.1003,0.1035,0.1227,0.1065143,3.79,296.692857143,296.792857143,291.425714286,298.9,294.1,9.4,72.4642857143,3.79,13.1171428571,2.41428571429,25.0571428571,5.54285714286,28.9,21.1,3.8
2009-04-09,15,-0.04683333,0.03844,0.1654429,0.1341857,0.0,297.508571429,297.7,292.701428571,299.7,296.0,3.74,74.7285714286,0.0,14.1885714286,2.91428571429,25.7285714286,6.41428571429,30.0,21.7,13.0
2009-04-16,16,-0.04683333,-0.0276,0.1130286,0.1084429,0.0,298.248571429,298.3,293.241428571,300.2,296.1,0.5,73.9214285714,0.0,14.6628571429,3.28571428571,26.5714285714,7.0,30.6,22.8,0.9
2009-04-23,17,-0.0266,0.0271,0.1302286,0.1296143,14.71,298.532857143,298.742857143,293.582857143,301.0,296.1,4.5,74.1928571429,14.71,14.98,3.2,26.8,7.54285714286,32.8,22.2,35.0
2009-04-30,18,0.0558,0.0407,0.1873143,0.1395286,18.69,298.602857143,298.75,294.055714286,300.8,296.9,10.9,76.1242857143,18.69,15.4214285714,2.35714285714,26.7285714286,6.21428571429,31.7,22.2,23.6
2009-05-07,19,0.0584,0.0277,0.048,0.04892857,8.25,298.071428571,298.142857143,293.538571429,300.0,295.6,15.6,76.06,8.25,14.9414285714,2.65714285714,26.2571428571,5.41428571429,30.0,22.2,13.7
2009-05-14,20,0.03605,0.05396667,0.1071429,0.1168571,34.87,298.218571429,298.257142857,294.987142857,300.1,297.1,29.93,82.3328571429,34.87,16.3342857143,1.74285714286,26.5857142857,4.7,30.6,23.3,23.4
2009-05-21,21,0.0736,0.04505,0.1062143,0.1195857,28.6,297.971428571,298.0,294.715714286,299.5,296.6,65.47,82.2571428571,28.6,16.0957142857,1.8,26.2571428571,4.72857142857,29.4,22.8,44.2
2009-05-28,22,0.0736,0.044,0.2181571,0.1863,92.89,299.265714286,299.321428571,296.405714286,301.2,297.4,18.3,84.4142857143,92.89,17.8557142857,2.5,27.6142857143,5.71428571429,31.1,23.9,46.7
2009-06-04,23,-0.0021,0.0656,0.1694714,0.1681,19.06,299.744285714,299.75,295.607142857,301.9,297.3,5.22,78.3085714286,19.06,17.0071428571,2.81428571429,27.7571428571,5.8,33.3,23.3,44.7
2009-06-11,24,-0.0021,0.0713,0.08968571,0.0782,34.18,299.56,299.528571429,295.655714286,301.5,297.9,23.83,79.2714285714,34.18,17.0385714286,2.62857142857,27.8142857143,6.45714285714,32.2,23.9,78.7
2009-06-18,25,0.03945,0.035,0.1112143,0.1364286,55.21,299.951428571,299.957142857,296.131428571,301.7,298.4,8.61,79.7214285714,55.21,17.5414285714,2.45714285714,28.0571428571,6.28571428571,32.8,24.4,80.1
2009-06-25,26,0.02156667,0.01685,0.18475,0.2024143,38.8,300.241428571,300.228571429,295.688571429,302.4,298.2,9.6,76.37,38.8,17.11,2.91428571429,28.6571428571,6.98571428571,33.3,24.4,40.0
2009-07-02,27,-0.0798,0.00745,0.2403333,0.2286,19.38,300.621428571,300.592857143,296.245714286,302.7,297.7,4.0,77.3214285714,19.38,17.6771428571,3.75714285714,29.7857142857,6.65714285714,33.9,26.1,0.0
2009-07-09,28,0.02915,0.1117333,0.1795286,0.1759714,40.29,300.87,300.928571429,296.43,302.8,298.8,11.49,76.9185714286,40.29,17.8557142857,2.82857142857,29.1285714286,6.57142857143,33.9,23.9,50.0
2009-07-16,29,0.0501,0.069,0.2032333,0.2080429,5.22,300.717142857,300.821428571,296.752857143,302.6,298.7,15.43,79.1828571429,5.22,18.2128571429,2.87142857143,29.3571428571,5.34285714286,32.8,26.1,12.7
2009-07-23,30,0.0067,0.05496667,0.1936286,0.1653857,8.15,300.758571429,300.842857143,296.877142857,302.6,298.8,27.4,79.5842857143,8.15,18.33,2.82857142857,29.3285714286,5.95714285714,32.8,24.4,28.2
2009-07-30,31,0.0838,0.1409333,0.1300714,0.1130571,26.35,300.865714286,300.871428571,296.812857143,302.6,299.0,26.64,78.73,26.35,18.2785714286,2.65714285714,29.3714285714,6.18571428571,32.8,23.9,61.5
2009-08-06,32,-0.002,-0.035525,0.2497143,0.1535429,6.73,300.83,300.907142857,296.532857143,302.4,299.4,20.01,77.5728571429,6.73,17.9742857143,2.35714285714,29.3142857143,5.55714285714,32.8,25.6,9.4
2009-08-13,33,0.0323,0.04776667,0.1554143,0.1342714,16.15,300.924285714,300.971428571,296.681428571,302.5,298.9,21.5,77.8357142857,16.15,18.1314285714,2.34285714286,28.8142857143,6.32857142857,33.3,25.0,36.1
2009-08-20,34,0.0323,0.02,0.1940333,0.2151857,90.59,300.72,300.785714286,296.764285714,302.3,299.1,49.1,79.1828571429,90.59,18.2528571429,2.45714285714,28.9142857143,5.78571428571,32.8,25.6,86.7
2009-08-27,35,0.0323,-0.0002333333,0.2517,0.2129143,15.02,300.877142857,300.942857143,297.01,303.7,298.4,32.72,79.7,15.02,18.5714285714,2.88571428571,29.4714285714,5.22857142857,33.9,26.7,11.3
2009-09-03,36,-0.01276667,0.0009,0.1799,0.1595143,9.63,301.101428571,301.214285714,296.554285714,303.7,299.1,8.1,76.5442857143,9.63,18.0442857143,2.82857142857,29.5285714286,7.07142857143,35.0,24.4,76.3
2009-09-10,37,0.0595,0.08106,0.1314286,0.09584286,30.56,300.621428571,300.707142857,296.908571429,302.9,298.3,49.2,80.3257142857,30.56,18.4114285714,2.5,28.6428571429,5.02857142857,31.7,23.3,21.4
2009-09-17,38,0.0879,0.07886667,0.08078571,0.07994286,9.52,300.842857143,300.85,296.588571429,303.2,298.5,10.0,77.8542857143,9.52,18.0757142857,3.35714285714,29.2,6.34285714286,34.4,25.0,104.7
2009-09-24,39,-0.06316667,0.058325,0.1537143,0.1367429,53.19,300.772857143,300.807142857,296.405714286,302.7,298.8,23.52,77.2185714286,53.19,17.8657142857,2.98571428571,28.6428571429,6.54285714286,34.4,23.9,35.8
2009-10-01,40,-0.06316667,0.006025,0.1571,0.1427429,43.31,301.144285714,301.221428571,297.052857143,303.7,299.1,15.4,78.5514285714,43.31,18.5814285714,3.01428571429,29.3571428571,5.78571428571,33.3,25.6,1.6
2009-10-08,41,0.3461,0.04855,0.1787667,0.2105,60.94,301.345714286,301.378571429,297.091428571,303.6,299.4,28.47,77.7671428571,60.94,18.6114285714,2.58571428571,29.7285714286,6.1,33.3,26.1,7.4
2009-10-15,42,0.19475,0.135325,0.2547429,0.2541143,20.01,301.045714286,301.2,297.228571429,303.5,299.2,40.1,79.9157142857,20.01,18.7785714286,2.88571428571,29.5428571429,5.38571428571,33.3,25.6,29.5
2009-10-22,43,-0.07906667,-0.12845,0.2722429,0.2278143,5.52,300.831428571,300.985714286,296.9,303.1,299.0,18.7,79.3128571429,5.52,18.4242857143,2.54285714286,28.9857142857,6.34285714286,33.3,24.4,18.6
2009-10-29,44,-0.07906667,-6.666667e-05,0.2418571,0.2270429,10.07,300.757142857,300.8,295.995714286,302.6,298.6,15.38,75.4471428571,10.07,17.4685714286,2.88571428571,29.1,6.5,33.9,25.0,2.1
2009-11-05,45,-0.07906667,-0.1572,0.1306714,0.1443857,12.01,300.407142857,300.414285714,295.571428571,302.3,298.6,9.11,75.0357142857,12.01,17.0271428571,2.82857142857,28.2714285714,5.71428571429,32.2,25.0,36.0
2009-11-12,46,-0.07906667,-0.206,0.2320833,0.1026857,51.55,300.204285714,300.135714286,295.954285714,301.9,298.2,37.29,77.6657142857,51.55,17.4028571429,2.38571428571,27.4,5.42857142857,30.6,22.8,121.1
2009-11-19,47,0.0291,-0.03568,0.1349833,0.1323,94.13,300.104285714,300.314285714,296.135714286,303.3,297.6,19.1,79.0542857143,94.13,17.65,3.17142857143,27.7285714286,6.9,32.8,23.9,97.3
2009-11-26,48,-0.0033,-0.03568,0.2258857,0.1390429,41.17,299.988571429,300.135714286,296.444285714,301.9,297.7,12.5,81.1328571429,41.17,17.9428571429,2.92857142857,27.3,6.21428571429,32.8,23.3,68.7
2009-12-03,49,0.17255,0.1421,0.2154571,0.2151571,3.27,300.038571429,300.15,295.387142857,302.0,298.0,1.42,75.7842857143,3.27,16.7928571429,2.64285714286,26.8571428571,6.2,30.6,23.3,20.1
2009-12-10,50,-0.0192,-0.04448,0.1941167,0.1522,0.0,300.025714286,300.221428571,295.412857143,301.8,298.5,11.5,75.99,0.0,16.81,2.15714285714,27.1285714286,5.91428571429,30.6,23.3,12.0
2009-12-17,51,0.3517,0.17815,0.2365571,0.2147286,1.88,299.718571429,299.814285714,295.38,301.4,298.3,17.9,77.1914285714,1.88,16.7357142857,2.08571428571,26.6857142857,5.78571428571,30.6,22.2,28.4
2009-12-24,52,-0.07163333,-0.0481,0.172225,0.1085875,0.0,299.448571429,299.557142857,294.702857143,301.5,297.4,3.0,75.3514285714,0.0,16.1214285714,2.65714285714,26.7142857143,6.04285714286,31.7,22.8,1.8
2010-01-01,53,-0.07163333,-0.0481,0.172225,0.1085875,0.0,299.448571429,299.557142857,294.702857143,301.5,297.4,3.0,75.3514285714,0.0,16.1214285714,2.65714285714,26.7142857143,6.04285714286,31.7,22.8,1.8
2010-01-08,1,0.332,0.0412,0.2023833,0.1897,0.0,298.66,298.828571429,294.777142857,301.7,296.6,17.76,79.3242857143,0.0,16.1514285714,2.91428571429,26.4571428571,6.58571428571,31.7,21.7,0.3
2010-01-15,2,0.0227,0.0227,0.1767714,0.1582143,6.24,298.452857143,298.664285714,294.4,301.6,296.5,16.97,78.6457142857,6.24,15.7842857143,3.04285714286,25.6142857143,7.07142857143,31.7,20.6,48.6
2010-01-22,3,0.2409,0.11044,0.1177714,0.1079,0.0,297.837142857,297.957142857,295.218571429,300.5,296.3,56.9,85.5385714286,0.0,16.5514285714,2.02857142857,25.0857142857,4.84285714286,29.4,21.7,207.7
2010-01-29,4,0.0799,0.03605,0.2159429,0.1729714,8.69,298.541428571,298.642857143,294.9,301.1,296.4,7.77,80.38,8.69,16.2771428571,2.71428571429,25.7857142857,5.54285714286,30.6,22.8,20.3
2010-02-05,5,0.0375,0.0782,0.1250143,0.1347571,0.0,298.19,298.285714286,292.887142857,299.7,296.6,7.6,72.6085714286,0.0,14.3628571429,2.02857142857,24.9714285714,6.72857142857,28.9,20.0,5.2
2010-02-12,6,0.478,0.2132333,0.2625286,0.2623,0.0,298.76,298.957142857,293.441428571,301.7,296.1,0.3,72.5285714286,0.0,14.8814285714,3.71428571429,26.3142857143,7.7,31.1,21.7,0.0
2010-02-19,7,0.478,0.0286,0.13875,0.1762286,0.0,298.837142857,299.192857143,294.394285714,302.3,296.6,2.5,76.6557142857,0.0,15.7971428571,3.98571428571,26.3857142857,7.52857142857,31.1,21.7,1.8
2010-02-26,8,-0.02973333,-0.06515,0.09831667,0.08487143,20.28,298.607142857,298.714285714,294.44,302.0,296.6,30.3,78.02,20.28,15.84,2.68571428571,26.7571428571,6.6,32.8,22.2,4.8
2010-03-05,9,0.0479,0.00168,0.1630833,0.1480167,0.0,299.298571429,299.635714286,295.811428571,302.0,297.3,15.29,81.3057142857,0.0,17.2571428571,3.75714285714,27.5714285714,6.77142857143,33.9,22.8,20.6
2010-03-12,10,0.0479,-0.0111,0.04485714,0.02208571,0.0,298.218571429,298.25,294.538571429,302.2,293.8,43.5,80.4328571429,0.0,16.0228571429,3.01428571429,25.9,5.95714285714,33.3,20.0,43.0
2010-03-19,11,-0.101,-0.1214333,0.2296429,0.1776143,0.0,298.168571429,298.235714286,294.442857143,302.1,295.0,26.1,80.0085714286,0.0,15.9071428571,2.9,26.1857142857,6.51428571429,33.3,21.1,35.1
2010-03-26,12,-0.008233333,-0.0748,0.2853714,0.1961,6.92,299.937142857,300.135714286,295.708571429,302.9,296.8,1.8,77.8571428571,6.92,17.1071428571,3.58571428571,28.0428571429,8.02857142857,33.3,22.2,0.3
2010-04-02,13,-0.06055,0.00845,0.3026857,0.2249429,0.0,299.79,300.085714286,294.957142857,301.9,298.0,0.8,74.9657142857,0.0,16.35,3.08571428571,27.5571428571,7.01428571429,31.7,23.3,0.0
2010-04-09,14,-0.073,-0.05613333,0.2341286,0.1856857,11.01,298.801428571,298.985714286,293.36,302.0,296.2,6.85,72.2,11.01,14.9242857143,2.85714285714,26.7714285714,6.75714285714,33.9,22.2,0.0
2010-04-16,15,0.0197,0.0132,0.1681286,0.1347571,0.0,298.541428571,298.65,293.574285714,300.6,296.1,12.3,74.1542857143,0.0,15.0142857143,2.67142857143,26.1857142857,6.57142857143,30.0,21.1,17.6
2010-04-23,16,0.06955,0.0132,0.1177429,0.0991,28.28,298.628571429,298.778571429,295.007142857,301.7,297.1,48.3,80.63,28.28,16.4671428571,2.55714285714,26.5285714286,5.8,32.2,22.8,48.4
2010-04-30,17,-0.2154,-0.04085,0.0683,0.05615714,43.33,299.662857143,299.828571429,296.558571429,301.8,298.2,30.9,83.18,43.33,18.0757142857,2.54285714286,27.8,5.25714285714,32.8,23.3,21.9
2010-05-07,18,0.00145,-0.0115,0.2146,0.2137857,13.3,300.294285714,300.364285714,296.421428571,303.1,298.2,24.08,79.6928571429,13.3,17.8471428571,3.27142857143,28.5285714286,6.4,34.4,22.8,31.7
2010-05-14,19,-0.02065,0.004166667,0.1366429,0.1660143,19.1,299.502857143,299.657142857,295.551428571,301.9,297.7,14.2,79.1685714286,19.1,16.99,2.42857142857,27.0,5.62857142857,30.6,23.3,83.3
2010-05-21,20,0.0653,0.0993,0.1733143,0.1671429,17.51,299.791428571,299.842857143,296.314285714,301.8,298.6,41.5,81.3571428571,17.51,17.7371428571,2.2,27.8714285714,5.25714285714,31.1,24.4,85.3
2010-05-28,21,0.1254,0.02483333,0.1619,0.2083571,31.56,300.344285714,300.521428571,296.451428571,302.5,298.4,15.6,79.4028571429,31.56,17.9285714286,3.21428571429,28.2142857143,6.75714285714,32.8,23.9,61.5
2010-06-04,22,0.05803333,0.0776,0.08121667,0.1078571,125.84,300.362857143,300.357142857,297.661428571,302.7,298.2,174.8,85.3457142857,125.84,19.31,2.4,28.4285714286,5.7,32.8,25.0,56.2
2010-06-11,23,-0.0351,-0.022475,0.15555,0.1512714,62.16,300.938571429,301.128571429,297.394285714,303.2,299.2,8.1,81.3028571429,62.16,18.9528571429,3.11428571429,28.9714285714,5.87142857143,33.3,25.0,17.7
2010-06-18,24,0.0371,0.072075,0.3342857,0.2732286,18.94,301.03,301.114285714,296.988571429,302.9,299.3,13.08,78.8642857143,18.94,18.4842857143,2.65714285714,28.7,5.81428571429,32.2,25.0,27.4
2010-06-25,25,0.072175,0.05403333,0.1621,0.1322429,64.77,300.268571429,300.278571429,297.1,302.7,298.3,78.6,83.0014285714,64.77,18.6128571429,2.21428571429,27.4571428571,4.92857142857,31.7,23.3,100.1
2010-07-02,26,-0.0817,-0.0171,0.1785429,0.1252143,78.93,300.312857143,300.421428571,297.302857143,302.6,298.7,36.12,83.6914285714,78.93,18.8471428571,2.47142857143,27.4285714286,6.24285714286,32.2,23.3,72.2
2010-07-09,27,-0.0153,-0.005,0.2143857,0.1765571,9.91,300.871428571,300.978571429,297.5,302.7,299.3,27.57,82.0114285714,9.91,19.0614285714,2.58571428571,28.8571428571,5.7,32.2,24.4,46.0
2010-07-16,28,0.099,0.0356,0.2079,0.2079571,28.44,301.101428571,301.192857143,297.604285714,303.4,298.9,24.47,81.4942857143,28.44,19.2085714286,2.64285714286,29.1857142857,6.25714285714,33.9,23.9,7.2
2010-07-23,29,0.009833333,0.03178,0.05115714,0.07565714,93.3,300.247142857,300.371428571,297.28,302.2,298.8,100.9,84.0114285714,93.3,18.8357142857,2.57142857143,27.8571428571,5.88571428571,32.2,23.3,105.1
